timestamp,source,class,confidence,frame_path
2025-07-30T11:07:41.126009,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5547080636024475,
2025-07-30T11:07:41.474745,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6583319306373596,
2025-07-30T11:07:43.327121,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5633536577224731,
2025-07-30T11:07:43.648758,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5533170104026794,
2025-07-30T11:07:43.657334,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5099341869354248,
2025-07-30T11:07:44.041672,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6005775332450867,
2025-07-30T11:07:44.753233,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6481577754020691,
2025-07-30T11:07:45.101978,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7097680568695068,
2025-07-30T11:07:45.111981,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.63484126329422,
2025-07-30T11:07:45.587321,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7098249793052673,
2025-07-30T11:07:45.596890,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6236081719398499,
2025-07-30T11:07:45.866947,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.714889645576477,
2025-07-30T11:07:45.874859,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5845794081687927,
2025-07-30T11:07:46.248617,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6235117316246033,
2025-07-30T11:07:46.256804,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5783374905586243,
2025-07-30T11:07:46.619381,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5892152190208435,
2025-07-30T11:07:46.924914,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5461812019348145,
2025-07-30T11:07:47.324639,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5569358468055725,
2025-07-30T11:07:48.322524,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5579555630683899,
2025-07-30T11:07:49.724714,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6669663786888123,
2025-07-30T11:07:50.092155,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6993832588195801,
2025-07-30T11:07:50.378875,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6938785314559937,
2025-07-30T11:07:50.759944,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6724042892456055,
2025-07-30T11:07:51.079502,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6368803977966309,
2025-07-30T11:07:51.420583,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.570716917514801,
2025-07-30T11:07:53.105045,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5774183869361877,
2025-07-30T11:07:53.772831,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6623289585113525,
2025-07-30T11:07:53.780913,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5984683632850647,
2025-07-30T11:07:54.122941,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6625878214836121,
2025-07-30T11:07:54.134097,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5933109521865845,
2025-07-30T11:07:55.864299,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5071694850921631,
2025-07-30T11:07:56.536517,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6854968070983887,
2025-07-30T11:07:58.228354,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6826228499412537,
2025-07-30T11:07:58.568546,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5264328718185425,
2025-07-30T11:07:58.935082,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5338737964630127,
2025-07-30T11:07:59.385726,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5328851938247681,
2025-07-30T11:08:00.162124,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5259552001953125,
2025-07-30T11:08:00.820839,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7677514553070068,
2025-07-30T11:08:01.159773,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.768896758556366,
2025-07-30T11:08:01.846950,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6122593879699707,
2025-07-30T11:08:02.463002,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6472482085227966,
2025-07-30T11:08:03.799766,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5283082127571106,
2025-07-30T11:08:07.588125,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5256099700927734,
2025-07-30T11:08:08.002435,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6507253050804138,
2025-07-30T11:08:08.490818,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6577811241149902,
2025-07-30T11:08:09.414343,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6654687523841858,
2025-07-30T11:08:10.058091,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6379386782646179,
2025-07-30T11:08:10.762439,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6072626113891602,
2025-07-30T11:08:11.431630,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6810432076454163,
2025-07-30T11:08:11.866639,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6817131042480469,
2025-07-30T11:08:12.321025,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6994826197624207,
2025-07-30T11:08:13.117449,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6816055178642273,
2025-07-30T11:08:13.650612,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6524118185043335,
2025-07-30T11:08:14.104834,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.572801411151886,
2025-07-30T11:08:15.117988,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5739095211029053,
2025-07-30T11:08:15.782898,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6098599433898926,
2025-07-30T11:08:17.008116,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5416361093521118,
2025-07-30T11:08:17.668766,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5432201027870178,
2025-07-30T11:08:19.191216,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6517902612686157,
2025-07-30T11:08:20.183261,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6551986336708069,
2025-07-30T11:08:20.562944,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6261467933654785,
2025-07-30T11:08:20.891266,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6096760630607605,
2025-07-30T11:08:21.290535,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6036660671234131,
2025-07-30T11:08:24.425160,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5154614448547363,
2025-07-30T11:08:25.655852,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6211414933204651,
2025-07-30T11:08:26.014683,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6389175653457642,
2025-07-30T11:08:26.399279,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7347999215126038,
2025-07-30T11:08:26.851086,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5406257510185242,
2025-07-30T11:08:27.209558,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5403583645820618,
2025-07-30T11:08:27.533392,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7685250639915466,
2025-07-30T11:08:31.767226,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6563484072685242,
2025-07-30T11:08:33.475702,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.767970085144043,
2025-07-30T11:08:33.483511,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5513396859169006,
2025-07-30T11:08:33.979891,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.770171582698822,
2025-07-30T11:08:34.316324,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7728861570358276,
2025-07-30T11:08:34.659513,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7596789598464966,
2025-07-30T11:08:34.669659,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5444381833076477,
2025-07-30T11:08:34.950925,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7138646245002747,
2025-07-30T11:08:41.289940,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.614874541759491,
2025-07-30T11:08:41.631721,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6113342642784119,
2025-07-30T11:08:42.012003,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5834099650382996,
2025-07-30T11:08:42.341470,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.65322345495224,
2025-07-30T11:08:49.475828,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5631679892539978,
2025-07-30T11:09:02.699705,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5127166509628296,
2025-07-30T11:09:03.020894,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5117682218551636,
2025-07-30T11:09:14.669845,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5297940373420715,
2025-07-30T11:09:18.659912,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5201259255409241,
2025-07-30T11:09:21.345587,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6251540184020996,
2025-07-30T11:09:21.696099,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6203262805938721,
2025-07-30T11:09:22.023934,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5543267726898193,
2025-07-30T11:09:32.011573,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5596533417701721,
2025-07-30T11:09:33.758394,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6650441884994507,
2025-07-30T11:09:34.048983,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6616454124450684,
2025-07-30T11:09:34.392965,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.697822630405426,
2025-07-30T11:09:34.693994,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7747743129730225,
2025-07-30T11:09:36.737351,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7245388627052307,
2025-07-30T11:09:37.089211,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7256222367286682,
2025-07-30T11:09:37.398282,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5319249033927917,
2025-07-30T11:09:39.107629,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6770200729370117,
2025-07-30T11:09:39.117843,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6161743998527527,
2025-07-30T11:09:39.410134,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6790040731430054,
2025-07-30T11:09:39.734289,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.631324052810669,
2025-07-30T11:09:40.051265,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6258627772331238,
2025-07-30T11:09:40.562766,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6436173319816589,
2025-07-30T11:09:40.933164,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5896139740943909,
2025-07-30T11:09:41.290061,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5066105127334595,
2025-07-30T11:09:43.349567,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5366040468215942,
2025-07-30T11:09:45.417031,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5439284443855286,
2025-07-30T11:09:45.742974,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.547328770160675,
2025-07-30T11:09:46.057952,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5161798596382141,
2025-07-30T11:09:50.924419,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5528673529624939,
2025-07-30T11:09:51.622112,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6917933821678162,
2025-07-30T11:09:51.954121,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6223875880241394,
2025-07-30T11:10:06.003754,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6245707869529724,
2025-07-30T11:10:06.013425,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5000364184379578,
2025-07-30T11:10:06.344814,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5835156440734863,
2025-07-30T11:10:06.354623,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.540861189365387,
2025-07-30T11:10:06.668117,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6485623121261597,
2025-07-30T11:10:06.963853,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6507977247238159,
2025-07-30T11:10:07.283839,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.615665078163147,
2025-07-30T11:10:08.789976,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7397896647453308,
2025-07-30T11:10:09.328839,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6001158356666565,
2025-07-30T11:10:09.335787,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5390991568565369,
2025-07-30T11:10:10.509856,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5375746488571167,
2025-07-30T11:10:12.376801,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7008185982704163,
2025-07-30T11:10:13.376164,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5998212099075317,
2025-07-30T11:10:13.551468,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6562199592590332,
2025-07-30T11:10:13.737466,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6435880661010742,
2025-07-30T11:10:14.231624,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5022880434989929,
2025-07-30T11:10:18.288786,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5382857322692871,
2025-07-30T11:10:20.150204,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.516656219959259,
2025-07-30T11:10:20.465377,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5182200074195862,
2025-07-30T11:10:20.970647,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6045292019844055,
2025-07-30T11:10:21.960057,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5805239677429199,
2025-07-30T11:10:25.613061,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6125624775886536,
2025-07-30T11:10:25.824187,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6663763523101807,
2025-07-30T11:10:28.838143,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5207166075706482,
2025-07-30T11:10:29.408430,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6176987290382385,
2025-07-30T11:10:29.666458,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6290627121925354,
2025-07-30T11:10:32.387055,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7566628456115723,
2025-07-30T11:10:32.622030,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6469771862030029,
2025-07-30T11:10:32.629938,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6171615719795227,
2025-07-30T11:10:32.859250,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5003273487091064,
2025-07-30T11:10:33.090750,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5144152045249939,
2025-07-30T11:10:33.333121,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6848043203353882,
2025-07-30T11:10:33.652474,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7555409669876099,
2025-07-30T11:10:33.876325,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6427146196365356,
2025-07-30T11:10:34.153994,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.601729691028595,
2025-07-30T11:10:35.676367,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6050237417221069,
2025-07-30T11:10:35.903298,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5285361409187317,
2025-07-30T11:10:38.949307,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.718215823173523,
2025-07-30T11:10:39.200844,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.749773383140564,
2025-07-30T11:10:39.851516,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.541491687297821,
2025-07-30T11:10:40.118833,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5272858738899231,
2025-07-30T11:10:49.808514,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6327906250953674,
2025-07-30T11:10:50.056487,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6330316662788391,
2025-07-30T11:10:50.291279,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.53816819190979,
2025-07-30T11:10:50.480284,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6237095594406128,
2025-07-30T11:10:50.669353,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6187757253646851,
2025-07-30T11:10:57.089991,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.601989209651947,
2025-07-30T11:10:57.330897,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6015395522117615,
2025-07-30T11:10:57.559513,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6836302280426025,
2025-07-30T11:10:57.840721,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5364521145820618,
2025-07-30T11:10:59.218311,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.522530198097229,
2025-07-30T11:11:01.378778,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6093793511390686,
2025-07-30T11:11:01.620889,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.75287264585495,
2025-07-30T11:11:04.880461,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5373303294181824,
2025-07-30T11:11:05.811412,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6684329509735107,
2025-07-30T11:11:06.149849,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6672527194023132,
2025-07-30T11:11:06.434361,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5386198163032532,
2025-07-30T11:11:10.430515,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5046549439430237,
2025-07-30T11:11:11.648507,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5934430360794067,
2025-07-30T11:11:15.581697,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5815202593803406,
2025-07-30T11:11:17.569093,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5969231724739075,
2025-07-30T11:11:17.577481,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5317909121513367,
2025-07-30T11:11:21.138932,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5920649170875549,
2025-07-30T11:11:22.109142,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6138870120048523,
2025-07-30T11:11:22.403873,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5790609121322632,
2025-07-30T11:11:23.012778,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6176283359527588,
2025-07-30T11:11:23.241038,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6043989658355713,
2025-07-30T11:11:23.586234,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7390913367271423,
2025-07-30T11:11:23.935823,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5368889570236206,
2025-07-30T11:11:24.336955,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7790741920471191,
2025-07-30T11:11:24.345902,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5354052186012268,
2025-07-30T11:11:24.612288,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5623700618743896,
2025-07-30T11:11:24.939033,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5486676096916199,
2025-07-30T11:11:25.529346,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5418945550918579,
2025-07-30T11:11:26.068750,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5531162619590759,
2025-07-30T11:11:26.376161,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5427505970001221,
2025-07-30T11:11:27.043050,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5006109476089478,
2025-07-30T11:11:28.835153,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5078685879707336,
2025-07-30T11:11:33.584243,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5977509021759033,
2025-07-30T11:11:33.867457,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5962383151054382,
2025-07-30T11:11:34.189811,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7187595367431641,
2025-07-30T11:11:34.203223,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5933578014373779,
2025-07-30T11:11:34.461715,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7363909482955933,
2025-07-30T11:11:34.671926,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.655251145362854,
2025-07-30T11:11:34.886171,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5064207315444946,
2025-07-30T11:11:35.077068,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5086576342582703,
2025-07-30T11:11:35.395365,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7481751441955566,
2025-07-30T11:11:35.677072,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6860313415527344,
2025-07-30T11:11:35.954053,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7444109320640564,
2025-07-30T11:11:36.258476,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7713862657546997,
2025-07-30T11:11:36.561399,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7711181044578552,
2025-07-30T11:11:37.339224,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6984538435935974,
2025-07-30T11:11:37.350222,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.673169732093811,
2025-07-30T11:11:37.634184,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7356849312782288,
2025-07-30T11:11:37.894655,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7422815561294556,
2025-07-30T11:11:38.131879,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6727233529090881,
2025-07-30T11:11:38.360881,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5951501131057739,
2025-07-30T11:11:38.793893,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6542448997497559,
2025-07-30T11:11:39.130569,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6662021279335022,
2025-07-30T11:11:39.416617,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6659685373306274,
2025-07-30T11:11:39.701965,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6983980536460876,
2025-07-30T11:11:40.018932,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6981140971183777,
2025-07-30T11:11:40.250444,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7167659401893616,
2025-07-30T11:11:40.582239,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6914489269256592,
2025-07-30T11:11:40.810820,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6838533282279968,
2025-07-30T11:11:41.159629,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.680229663848877,
2025-07-30T11:11:41.433187,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.641692042350769,
2025-07-30T11:11:45.610021,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5544642806053162,
2025-07-30T11:11:45.998784,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6675409078598022,
2025-07-30T11:11:46.289549,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6676114797592163,
2025-07-30T11:11:46.569661,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7741556167602539,
2025-07-30T11:11:46.862199,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5879085063934326,
2025-07-30T11:11:47.109407,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7353243231773376,
2025-07-30T11:11:47.451293,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6251356601715088,
2025-07-30T11:11:47.773500,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.626008152961731,
2025-07-30T11:11:48.426085,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5097842812538147,
2025-07-30T11:11:51.077332,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6088940501213074,
2025-07-30T11:11:54.454183,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6198397278785706,
2025-07-30T11:11:55.051071,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5093628168106079,
2025-07-30T11:11:55.365485,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5136348009109497,
2025-07-30T11:12:09.148175,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7854765057563782,
2025-07-30T11:12:09.601291,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7478357553482056,
2025-07-30T11:12:10.046814,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6327604055404663,
2025-07-30T11:12:10.060926,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6269902586936951,
2025-07-30T11:12:11.087990,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6475502848625183,
2025-07-30T11:12:11.597354,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6431748867034912,
2025-07-30T11:12:12.185022,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6672723889350891,
2025-07-30T11:12:12.199620,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5491734743118286,
2025-07-30T11:12:12.524608,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5963041186332703,
2025-07-30T11:12:13.574373,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.7478070259094238,
2025-07-30T11:12:15.182220,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6501538753509521,
2025-07-30T11:12:15.543929,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6635459661483765,
2025-07-30T11:12:16.124609,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6630843281745911,
2025-07-30T11:12:16.375937,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6640319228172302,
2025-07-30T11:12:16.715741,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.653992235660553,
2025-07-30T11:12:16.952504,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5507134795188904,
2025-07-30T11:12:18.614960,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.500146746635437,
2025-07-30T11:12:23.637023,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6549240946769714,
2025-07-30T11:12:23.879451,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6490049958229065,
2025-07-30T11:12:24.661410,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.661749005317688,
2025-07-30T11:12:24.999454,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6475415229797363,
2025-07-30T11:12:25.190094,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6455173492431641,
2025-07-30T11:12:25.413506,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.79100501537323,
2025-07-30T11:12:26.278503,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5411344766616821,
2025-07-30T11:12:26.555855,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5380150079727173,
2025-07-30T11:12:26.832356,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5990082025527954,
2025-07-30T11:12:27.086561,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6109057068824768,
2025-07-30T11:12:28.162457,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5480355620384216,
2025-07-30T11:12:28.430492,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.6113932132720947,
2025-07-30T11:12:28.742015,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5501890182495117,
2025-07-30T11:12:28.750553,video_upload,weapon dataset - v4 2024-10-02 7-18am,0.5386123061180115,
